transaction_id,customer_id,transaction_date,product_category,size_tier,quantity,price_per_unit,discount_percent,sales_channel,total_amount
TX003868,CUST00847,2026-01-08 00:00:00,Accessories,XS,1,45.51,0.0,In-Store,45.51
TX003869,CUST00847,2026-02-11 00:00:00,Footwear,S,2,128.79,36.36,Online,163.92
TX003870,CUST00847,2026-02-22 00:00:00,Accessories,XS,2,11.67,0.0,Online,23.34
TX003871,CUST00847,2026-03-28 00:00:00,Home & Living,S,1,239.02,0.0,In-Store,239.02
TX003872,CUST00847,2026-04-26 00:00:00,Accessories,M,1,65.83,0.0,Online,65.83
TX003873,CUST00847,2026-06-09 00:00:00,Accessories,M,2,14.72,0.0,In-Store,29.44
TX003874,CUST00847,2026-06-13 00:00:00,Accessories,XL,1,29.31,0.0,In-Store,29.31
TX003875,CUST00848,2026-05-21 00:00:00,Home & Living,XS,1,182.16,0.0,In-Store,182.16
TX003876,CUST00848,2026-06-25 00:00:00,Footwear,S,1,74.92,38.38,In-Store,46.17
TX003877,CUST00849,2025-09-18 00:00:00,Footwear,XS,1,58.59,0.0,Online,58.59
TX003878,CUST00850,2025-09-25 00:00:00,Accessories,XS,2,42.11,0.0,Online,84.22
TX003879,CUST00850,2025-12-01 00:00:00,Accessories,S,1,24.21,0.0,Online,24.21
TX003880,CUST00851,2026-02-16 00:00:00,Apparel,L,1,57.69,6.06,In-Store,54.19
TX003881,CUST00852,2026-02-03 00:00:00,Accessories,XS,1,45.31,7.15,Online,42.07
TX003882,CUST00852,2026-03-16 00:00:00,Apparel,M,2,54.61,27.9,Online,78.75
TX003883,CUST00852,2026-04-10 00:00:00,Footwear,L,1,119.81,22.18,Online,93.24
TX003884,CUST00852,2026-04-29 00:00:00,Apparel,S,1,105.04,22.13,In-Store,81.79
TX003885,CUST00852,2026-06-30 00:00:00,Home & Living,S,1,288.0,0.0,Online,288.0
TX003886,CUST00853,2025-09-30 00:00:00,Apparel,XL,1,67.1,26.62,Online,49.24
TX003887,CUST00853,2025-10-20 00:00:00,Home & Living,M,4,161.61,17.64,Online,532.41
TX003888,CUST00853,2025-11-02 00:00:00,Home & Living,M,1,184.32,0.0,Online,184.32
TX003889,CUST00853,2025-11-12 00:00:00,Home & Living,L,1,88.16,0.0,Online,88.16
TX003890,CUST00853,2025-11-15 00:00:00,Home & Living,XS,1,72.53,0.0,Online,72.53
TX003891,CUST00853,2025-12-26 00:00:00,Accessories,L,1,27.42,0.0,In-Store,27.42
TX003892,CUST00853,2026-01-03 00:00:00,Home & Living,M,2,274.57,0.0,In-Store,549.14
TX003893,CUST00853,2026-01-15 00:00:00,Home & Living,M,1,231.87,0.0,Online,231.87
TX003894,CUST00853,2026-03-04 00:00:00,Apparel,M,1,41.07,29.44,Online,28.98
TX003895,CUST00853,2026-03-16 00:00:00,Apparel,L,1,26.5,0.0,In-Store,26.5
TX003896,CUST00853,2026-03-24 00:00:00,Accessories,XS,1,68.73,0.0,Online,68.73
TX003897,CUST00853,2026-05-18 00:00:00,Footwear,M,1,149.28,0.0,In-Store,149.28
TX003898,CUST00854,2026-04-23 00:00:00,Home & Living,L,1,268.14,0.0,Online,268.14
TX003899,CUST00855,2024-11-27 00:00:00,Home & Living,S,1,164.29,0.0,Online,164.29
TX003900,CUST00855,2025-01-18 00:00:00,Footwear,S,1,186.03,0.0,In-Store,186.03
TX003901,CUST00855,2025-06-17 00:00:00,Home & Living,M,1,288.66,0.0,Online,288.66
TX003902,CUST00855,2025-11-24 00:00:00,Footwear,M,2,102.51,0.0,In-Store,205.02
TX003903,CUST00855,2026-03-09 00:00:00,Accessories,M,2,54.72,0.0,Online,109.44
TX003904,CUST00855,2026-05-20 00:00:00,Apparel,S,1,114.34,6.42,Online,107.0
TX003905,CUST00856,2026-02-05 00:00:00,Apparel,M,1,35.67,15.7,Online,30.07
TX003906,CUST00856,2026-04-03 00:00:00,Accessories,M,1,15.22,0.0,Online,15.22
TX003907,CUST00857,2025-08-18 00:00:00,Apparel,M,1,48.5,0.0,In-Store,48.5
TX003908,CUST00857,2025-11-27 00:00:00,Accessories,L,1,38.96,0.0,Online,38.96
TX003909,CUST00857,2025-12-14 00:00:00,Apparel,S,1,112.13,0.0,In-Store,112.13
TX003910,CUST00857,2026-01-07 00:00:00,Home & Living,XL,1,63.91,0.0,In-Store,63.91
TX003911,CUST00857,2026-01-19 00:00:00,Home & Living,M,2,256.73,0.0,Online,513.46
TX003912,CUST00857,2026-03-22 00:00:00,Footwear,XS,1,184.84,0.0,In-Store,184.84
TX003913,CUST00857,2026-06-26 00:00:00,Home & Living,S,1,295.81,0.0,Online,295.81
TX003914,CUST00858,2024-08-10 00:00:00,Accessories,XS,1,65.79,0.0,Online,65.79
TX003915,CUST00858,2024-11-19 00:00:00,Footwear,L,1,134.66,0.0,In-Store,134.66
TX003916,CUST00858,2024-12-02 00:00:00,Apparel,L,2,42.64,0.0,In-Store,85.28
TX003917,CUST00858,2024-12-27 00:00:00,Home & Living,L,1,292.25,0.0,In-Store,292.25
TX003918,CUST00858,2025-04-15 00:00:00,Apparel,M,1,110.62,7.62,Online,102.19
TX003919,CUST00858,2025-07-10 00:00:00,Accessories,L,1,66.61,0.0,In-Store,66.61
TX003920,CUST00858,2025-07-20 00:00:00,Footwear,XL,2,136.8,17.39,Online,226.02
TX003921,CUST00858,2026-01-17 00:00:00,Home & Living,XL,3,108.5,0.0,Online,325.5
TX003922,CUST00858,2026-05-07 00:00:00,Home & Living,M,1,155.47,0.0,Online,155.47
TX003923,CUST00859,2025-07-12 00:00:00,Footwear,M,1,97.17,0.0,In-Store,97.17
TX003924,CUST00860,2026-02-02 00:00:00,Accessories,M,3,71.61,0.0,Online,214.83
TX003925,CUST00860,2026-06-14 00:00:00,Apparel,L,1,118.89,15.14,Online,100.89
TX003926,CUST00861,2025-05-16 00:00:00,Accessories,M,1,47.52,0.0,Online,47.52
TX003927,CUST00861,2025-11-25 00:00:00,Apparel,M,3,101.98,0.0,Online,305.94
TX003928,CUST00861,2025-12-21 00:00:00,Accessories,M,2,37.8,0.0,Online,75.6
TX003929,CUST00861,2026-01-26 00:00:00,Apparel,S,1,117.15,0.0,Online,117.15
TX003930,CUST00862,2024-11-13 00:00:00,Home & Living,L,1,109.35,0.0,In-Store,109.35
TX003931,CUST00862,2024-12-24 00:00:00,Home & Living,L,1,283.37,0.0,In-Store,283.37
TX003932,CUST00862,2025-02-07 00:00:00,Home & Living,XS,1,142.2,0.0,In-Store,142.2
TX003933,CUST00862,2025-02-23 00:00:00,Home & Living,M,1,86.5,13.21,Online,75.07
TX003934,CUST00862,2025-03-14 00:00:00,Apparel,M,1,110.69,18.24,Online,90.5
TX003935,CUST00862,2025-04-11 00:00:00,Apparel,S,1,83.98,0.0,In-Store,83.98
TX003936,CUST00862,2025-05-16 00:00:00,Accessories,S,1,60.81,0.0,Online,60.81
TX003937,CUST00862,2025-06-10 00:00:00,Footwear,M,1,171.25,0.0,Online,171.25
TX003938,CUST00862,2025-07-07 00:00:00,Apparel,S,1,111.54,0.0,Online,111.54
TX003939,CUST00862,2025-08-08 00:00:00,Apparel,L,1,25.64,24.41,In-Store,19.38
TX003940,CUST00862,2025-11-13 00:00:00,Apparel,S,1,63.17,0.0,Online,63.17
TX003941,CUST00862,2025-12-16 00:00:00,Footwear,M,1,64.36,0.0,In-Store,64.36
TX003942,CUST00862,2026-01-17 00:00:00,Footwear,S,2,167.14,7.63,Online,308.77
TX003943,CUST00862,2026-02-03 00:00:00,Home & Living,M,1,176.76,7.62,Online,163.29
TX003944,CUST00862,2026-02-03 00:00:00,Accessories,M,1,30.21,0.0,Online,30.21
TX003945,CUST00862,2026-02-24 00:00:00,Accessories,M,1,30.14,0.0,Online,30.14
TX003946,CUST00862,2026-04-23 00:00:00,Home & Living,M,1,53.8,0.0,Online,53.8
TX003947,CUST00862,2026-05-17 00:00:00,Apparel,M,1,73.52,20.24,Online,58.64
TX003948,CUST00863,2024-06-17 00:00:00,Accessories,M,3,61.53,0.0,In-Store,184.59
TX003949,CUST00863,2025-11-09 00:00:00,Home & Living,M,1,118.93,0.0,Online,118.93
TX003950,CUST00863,2026-06-02 00:00:00,Accessories,XS,1,20.88,0.0,Online,20.88
TX003951,CUST00863,2026-06-23 00:00:00,Home & Living,S,1,270.69,0.0,In-Store,270.69
TX003952,CUST00864,2024-08-22 00:00:00,Footwear,M,1,199.25,39.43,In-Store,120.69
TX003953,CUST00864,2024-09-27 00:00:00,Home & Living,XS,1,62.88,0.0,In-Store,62.88
TX003954,CUST00864,2025-05-05 00:00:00,Footwear,L,1,132.27,16.54,Online,110.39
TX003955,CUST00864,2026-02-08 00:00:00,Footwear,M,2,121.95,33.04,In-Store,163.32
TX003956,CUST00864,2026-03-04 00:00:00,Footwear,M,4,78.24,0.0,In-Store,312.96
TX003957,CUST00864,2026-06-18 00:00:00,Footwear,XS,1,178.97,17.59,Online,147.49
TX003958,CUST00865,2025-02-02 00:00:00,Accessories,XL,1,64.23,0.0,In-Store,64.23
TX003959,CUST00865,2025-07-17 00:00:00,Home & Living,M,1,162.69,0.0,Online,162.69
TX003960,CUST00865,2025-07-28 00:00:00,Home & Living,M,3,168.85,0.0,Online,506.55
TX003961,CUST00865,2026-05-24 00:00:00,Accessories,S,1,30.28,0.0,In-Store,30.28
TX003962,CUST00866,2024-02-07 00:00:00,Accessories,S,1,65.07,0.0,Online,65.07
TX003963,CUST00867,2026-06-15 00:00:00,Apparel,M,3,97.11,0.0,In-Store,291.33
TX003964,CUST00867,2026-06-18 00:00:00,Accessories,L,1,10.17,0.0,Online,10.17
TX003965,CUST00867,2026-06-26 00:00:00,Home & Living,L,1,102.7,0.0,Online,102.7
TX003966,CUST00868,2026-04-01 00:00:00,Apparel,M,1,81.39,0.0,Online,81.39
TX003967,CUST00869,2025-04-16 00:00:00,Accessories,M,1,12.1,0.0,In-Store,12.1
TX003968,CUST00869,2025-08-24 00:00:00,Apparel,S,1,114.34,0.0,Online,114.34
TX003969,CUST00869,2025-09-22 00:00:00,Footwear,M,1,72.27,5.38,In-Store,68.38
TX003970,CUST00870,2026-02-13 00:00:00,Footwear,S,1,54.3,0.0,Online,54.3
TX003971,CUST00870,2026-03-01 00:00:00,Apparel,M,1,43.4,14.46,Online,37.12
TX003972,CUST00870,2026-04-13 00:00:00,Home & Living,S,1,157.7,0.0,Online,157.7
TX003973,CUST00871,2024-09-04 00:00:00,Footwear,S,2,127.63,8.78,In-Store,232.85
TX003974,CUST00871,2024-09-08 00:00:00,Home & Living,XL,1,103.93,17.03,Online,86.23
TX003975,CUST00871,2024-10-08 00:00:00,Footwear,L,1,179.89,30.98,In-Store,124.16
TX003976,CUST00871,2024-12-14 00:00:00,Home & Living,S,1,285.09,7.45,In-Store,263.85
TX003977,CUST00871,2025-01-26 00:00:00,Home & Living,XS,1,151.47,0.0,Online,151.47
TX003978,CUST00871,2025-02-18 00:00:00,Footwear,XL,1,177.79,0.0,Online,177.79
TX003979,CUST00871,2025-03-01 00:00:00,Footwear,XS,1,179.53,0.0,Online,179.53
TX003980,CUST00871,2025-03-05 00:00:00,Apparel,XL,3,30.0,14.97,Online,76.53
TX003981,CUST00871,2025-04-16 00:00:00,Home & Living,L,2,208.95,0.0,In-Store,417.9
TX003982,CUST00871,2025-05-14 00:00:00,Footwear,S,1,120.19,0.0,Online,120.19
TX003983,CUST00871,2025-05-19 00:00:00,Apparel,M,2,27.86,0.0,Online,55.72
TX003984,CUST00871,2025-07-01 00:00:00,Home & Living,M,3,88.9,0.0,Online,266.7
TX003985,CUST00871,2025-07-20 00:00:00,Footwear,L,1,193.39,18.6,Online,157.42
TX003986,CUST00871,2025-07-24 00:00:00,Footwear,S,1,51.22,0.0,Online,51.22
TX003987,CUST00871,2025-08-23 00:00:00,Home & Living,L,1,218.57,0.0,Online,218.57
TX003988,CUST00871,2025-09-03 00:00:00,Apparel,M,1,100.05,11.97,Online,88.07
TX003989,CUST00871,2025-09-08 00:00:00,Home & Living,M,1,74.9,0.0,Online,74.9
TX003990,CUST00871,2025-09-15 00:00:00,Accessories,M,1,28.02,8.18,Online,25.73
TX003991,CUST00871,2025-09-18 00:00:00,Home & Living,M,1,36.93,0.0,Online,36.93
TX003992,CUST00871,2025-09-24 00:00:00,Accessories,M,1,44.01,0.0,In-Store,44.01
TX003993,CUST00871,2025-10-01 00:00:00,Footwear,S,1,50.06,0.0,Online,50.06
TX003994,CUST00871,2025-10-19 00:00:00,Accessories,M,2,49.04,8.22,In-Store,90.02
TX003995,CUST00871,2025-11-06 00:00:00,Footwear,S,1,95.67,0.0,Online,95.67
TX003996,CUST00871,2025-11-23 00:00:00,Footwear,L,2,60.06,0.0,Online,120.12
TX003997,CUST00871,2025-11-30 00:00:00,Footwear,M,1,185.31,0.0,In-Store,185.31
TX003998,CUST00871,2026-02-06 00:00:00,Apparel,M,1,114.15,24.98,Online,85.64
TX003999,CUST00871,2026-02-28 00:00:00,Footwear,L,1,141.51,0.0,Online,141.51
TX004000,CUST00871,2026-02-28 00:00:00,Footwear,S,1,96.92,14.42,In-Store,82.94
TX004001,CUST00871,2026-03-10 00:00:00,Home & Living,XS,1,69.97,0.0,Online,69.97
TX004002,CUST00871,2026-04-12 00:00:00,Apparel,L,2,91.56,0.0,In-Store,183.12
TX004003,CUST00871,2026-04-12 00:00:00,Accessories,L,1,69.61,0.0,Online,69.61
TX004004,CUST00871,2026-05-02 00:00:00,Footwear,M,1,93.33,23.36,In-Store,71.53
TX004005,CUST00871,2026-05-14 00:00:00,Accessories,L,2,22.23,0.0,Online,44.46
TX004006,CUST00871,2026-05-24 00:00:00,Home & Living,S,1,121.67,0.0,In-Store,121.67
TX004007,CUST00872,2026-03-11 00:00:00,Footwear,L,1,187.58,0.0,Online,187.58
TX004008,CUST00873,2026-02-17 00:00:00,Accessories,M,1,45.84,0.0,Online,45.84
TX004009,CUST00874,2025-07-19 00:00:00,Home & Living,XS,1,144.82,8.21,Online,132.93
TX004010,CUST00875,2024-11-03 00:00:00,Footwear,L,1,183.98,20.03,Online,147.13
TX004011,CUST00875,2024-12-14 00:00:00,Accessories,M,2,45.21,0.0,Online,90.42
TX004012,CUST00875,2025-01-16 00:00:00,Home & Living,M,1,55.17,0.0,In-Store,55.17
TX004013,CUST00875,2025-02-19 00:00:00,Apparel,S,2,89.57,0.0,In-Store,179.14
TX004014,CUST00875,2025-03-01 00:00:00,Home & Living,S,2,125.86,0.0,In-Store,251.72
TX004015,CUST00875,2025-06-25 00:00:00,Footwear,XS,2,146.98,0.0,In-Store,293.96
TX004016,CUST00875,2025-08-04 00:00:00,Home & Living,L,3,155.47,0.0,Online,466.41
TX004017,CUST00875,2026-03-28 00:00:00,Apparel,M,1,50.95,26.74,Online,37.33
TX004018,CUST00875,2026-04-28 00:00:00,Accessories,L,1,13.37,0.0,In-Store,13.37
TX004019,CUST00876,2026-01-01 00:00:00,Footwear,M,1,143.64,0.0,Online,143.64
TX004020,CUST00876,2026-04-08 00:00:00,Home & Living,S,1,35.28,13.03,Online,30.68
TX004021,CUST00876,2026-06-02 00:00:00,Home & Living,M,1,255.99,5.25,Online,242.55
TX004022,CUST00877,2025-09-27 00:00:00,Footwear,S,1,86.44,0.0,Online,86.44
TX004023,CUST00878,2025-05-29 00:00:00,Home & Living,XL,1,238.78,0.0,Online,238.78
TX004024,CUST00878,2025-07-28 00:00:00,Accessories,S,2,29.6,0.0,Online,59.2
TX004025,CUST00878,2025-08-06 00:00:00,Accessories,L,2,62.67,0.0,In-Store,125.34
TX004026,CUST00878,2025-08-20 00:00:00,Apparel,M,1,58.35,0.0,Online,58.35
TX004027,CUST00878,2025-09-01 00:00:00,Footwear,XS,1,78.02,0.0,In-Store,78.02
TX004028,CUST00878,2025-12-01 00:00:00,Home & Living,M,1,227.4,0.0,Online,227.4
TX004029,CUST00878,2026-03-31 00:00:00,Apparel,M,1,78.43,0.0,In-Store,78.43
TX004030,CUST00878,2026-04-05 00:00:00,Home & Living,M,1,245.27,0.0,Online,245.27
TX004031,CUST00878,2026-06-02 00:00:00,Footwear,XS,1,97.91,0.0,In-Store,97.91
TX004032,CUST00878,2026-06-11 00:00:00,Accessories,M,1,71.05,0.0,Online,71.05
TX004033,CUST00879,2026-03-31 00:00:00,Apparel,XS,1,28.28,29.54,In-Store,19.93
TX004034,CUST00880,2025-02-24 00:00:00,Footwear,S,4,78.52,10.22,In-Store,281.98
TX004035,CUST00880,2025-12-09 00:00:00,Home & Living,XS,1,161.58,0.0,Online,161.58
TX004036,CUST00881,2024-10-12 00:00:00,Footwear,M,3,141.56,0.0,Online,424.68
TX004037,CUST00881,2024-10-22 00:00:00,Home & Living,M,3,271.7,14.58,In-Store,696.26
TX004038,CUST00881,2024-12-15 00:00:00,Footwear,S,1,54.38,0.0,Online,54.38
TX004039,CUST00881,2025-02-15 00:00:00,Home & Living,XL,1,220.77,8.72,In-Store,201.52
TX004040,CUST00881,2025-03-02 00:00:00,Accessories,L,1,10.34,0.0,Online,10.34
TX004041,CUST00881,2025-09-25 00:00:00,Apparel,XL,1,118.97,0.0,Online,118.97
TX004042,CUST00882,2025-01-09 00:00:00,Accessories,S,1,41.9,0.0,In-Store,41.9
TX004043,CUST00882,2025-06-10 00:00:00,Home & Living,M,4,160.66,5.72,Online,605.88
TX004044,CUST00882,2026-03-03 00:00:00,Accessories,XS,1,39.45,0.0,In-Store,39.45
TX004045,CUST00882,2026-06-21 00:00:00,Apparel,M,1,68.62,0.0,Online,68.62
TX004046,CUST00883,2026-02-24 00:00:00,Home & Living,M,1,40.64,0.0,In-Store,40.64
TX004047,CUST00883,2026-03-05 00:00:00,Home & Living,XL,1,233.84,0.0,In-Store,233.84
TX004048,CUST00883,2026-04-19 00:00:00,Apparel,M,2,97.29,0.0,Online,194.58
TX004049,CUST00883,2026-05-04 00:00:00,Footwear,S,1,130.99,0.0,Online,130.99
TX004050,CUST00883,2026-05-08 00:00:00,Home & Living,M,2,86.3,0.0,Online,172.6
TX004051,CUST00883,2026-05-14 00:00:00,Apparel,M,2,105.62,8.85,In-Store,192.55
TX004052,CUST00883,2026-05-20 00:00:00,Footwear,S,1,171.87,0.0,Online,171.87
TX004053,CUST00883,2026-05-29 00:00:00,Footwear,L,1,70.93,21.49,In-Store,55.69
TX004054,CUST00883,2026-06-05 00:00:00,Apparel,L,1,101.87,0.0,Online,101.87
TX004055,CUST00883,2026-06-05 00:00:00,Accessories,L,2,45.37,0.0,In-Store,90.74
TX004056,CUST00883,2026-06-08 00:00:00,Apparel,XS,1,90.68,0.0,In-Store,90.68
TX004057,CUST00883,2026-06-27 00:00:00,Apparel,L,1,91.7,14.95,Online,77.99
TX004058,CUST00884,2025-05-25 00:00:00,Footwear,XL,1,50.12,0.0,Online,50.12
TX004059,CUST00884,2025-06-08 00:00:00,Footwear,S,4,185.05,0.0,In-Store,740.2
TX004060,CUST00884,2025-11-14 00:00:00,Footwear,M,1,174.22,0.0,Online,174.22
TX004061,CUST00885,2024-11-16 00:00:00,Home & Living,L,1,160.25,0.0,In-Store,160.25
TX004062,CUST00885,2025-04-14 00:00:00,Home & Living,S,1,158.65,0.0,Online,158.65
TX004063,CUST00886,2026-06-07 00:00:00,Accessories,S,1,47.22,11.26,Online,41.9
TX004064,CUST00886,2026-06-17 00:00:00,Accessories,L,1,58.07,7.65,In-Store,53.63
TX004065,CUST00887,2026-04-24 00:00:00,Apparel,M,1,119.58,20.25,Online,95.37
TX004066,CUST00887,2026-05-20 00:00:00,Accessories,S,1,52.28,0.0,Online,52.28
TX004067,CUST00887,2026-06-08 00:00:00,Apparel,L,2,59.33,0.0,In-Store,118.66
TX004068,CUST00887,2026-06-10 00:00:00,Accessories,S,1,60.56,0.0,Online,60.56
TX004069,CUST00888,2024-11-16 00:00:00,Footwear,XL,1,149.25,0.0,Online,149.25
TX004070,CUST00888,2025-01-27 00:00:00,Apparel,S,1,32.97,0.0,Online,32.97
TX004071,CUST00888,2025-05-07 00:00:00,Accessories,XL,1,30.91,0.0,In-Store,30.91
TX004072,CUST00888,2025-09-23 00:00:00,Accessories,L,1,19.42,0.0,Online,19.42
TX004073,CUST00888,2026-01-17 00:00:00,Accessories,M,1,44.89,0.0,Online,44.89
TX004074,CUST00888,2026-04-04 00:00:00,Home & Living,M,1,204.67,12.92,In-Store,178.23
TX004075,CUST00888,2026-05-13 00:00:00,Home & Living,M,1,213.08,0.0,Online,213.08
TX004076,CUST00889,2024-08-29 00:00:00,Accessories,L,1,66.0,10.21,Online,59.26
TX004077,CUST00889,2025-06-30 00:00:00,Footwear,M,1,110.36,13.96,Online,94.95
TX004078,CUST00889,2025-08-09 00:00:00,Home & Living,L,1,296.64,0.0,In-Store,296.64
TX004079,CUST00890,2025-08-18 00:00:00,Home & Living,M,3,65.43,0.0,Online,196.29
TX004080,CUST00890,2026-06-03 00:00:00,Accessories,S,1,52.71,0.0,Online,52.71
TX004081,CUST00891,2024-04-23 00:00:00,Apparel,M,1,88.32,16.4,Online,73.84
TX004082,CUST00891,2024-05-09 00:00:00,Home & Living,S,1,178.27,0.0,In-Store,178.27
TX004083,CUST00891,2024-05-30 00:00:00,Accessories,M,1,71.98,0.0,Online,71.98
TX004084,CUST00891,2025-01-07 00:00:00,Accessories,M,1,41.67,0.0,Online,41.67
TX004085,CUST00891,2025-02-15 00:00:00,Apparel,XS,1,97.74,0.0,Online,97.74
TX004086,CUST00891,2025-03-01 00:00:00,Footwear,M,2,135.23,0.0,In-Store,270.46
TX004087,CUST00891,2025-03-22 00:00:00,Accessories,L,3,30.37,0.0,Online,91.11
TX004088,CUST00891,2025-04-13 00:00:00,Footwear,S,1,70.32,0.0,Online,70.32
TX004089,CUST00891,2025-06-15 00:00:00,Home & Living,S,1,255.96,13.86,In-Store,220.48
TX004090,CUST00891,2025-06-19 00:00:00,Home & Living,L,1,174.43,0.0,Online,174.43
TX004091,CUST00891,2025-07-10 00:00:00,Accessories,XS,1,51.29,0.0,Online,51.29
TX004092,CUST00891,2025-07-30 00:00:00,Footwear,M,1,162.33,29.31,Online,114.75
TX004093,CUST00891,2025-08-25 00:00:00,Footwear,XL,1,133.26,0.0,Online,133.26
TX004094,CUST00891,2025-09-28 00:00:00,Footwear,M,1,112.11,0.0,Online,112.11
TX004095,CUST00891,2025-10-07 00:00:00,Apparel,S,2,98.0,0.0,Online,196.0
TX004096,CUST00891,2025-10-15 00:00:00,Accessories,S,1,35.82,0.0,Online,35.82
TX004097,CUST00891,2026-01-16 00:00:00,Accessories,L,1,59.12,9.54,Online,53.48
TX004098,CUST00891,2026-03-16 00:00:00,Accessories,XL,3,23.33,0.0,Online,69.99
TX004099,CUST00891,2026-04-12 00:00:00,Apparel,XL,1,31.56,0.0,In-Store,31.56
TX004100,CUST00892,2026-03-14 00:00:00,Footwear,S,1,130.69,0.0,Online,130.69
TX004101,CUST00892,2026-03-17 00:00:00,Accessories,M,1,60.14,0.0,Online,60.14
TX004102,CUST00892,2026-04-22 00:00:00,Home & Living,L,1,58.44,0.0,In-Store,58.44
TX004103,CUST00893,2025-05-19 00:00:00,Accessories,M,2,52.21,0.0,In-Store,104.42
TX004104,CUST00894,2026-06-29 00:00:00,Apparel,XS,1,116.2,0.0,Online,116.2
TX004105,CUST00895,2025-03-31 00:00:00,Footwear,S,1,99.16,0.0,In-Store,99.16
TX004106,CUST00895,2025-04-08 00:00:00,Apparel,XS,1,105.83,0.0,Online,105.83
TX004107,CUST00895,2025-12-02 00:00:00,Apparel,L,1,40.37,24.58,Online,30.45
TX004108,CUST00896,2025-07-30 00:00:00,Footwear,L,1,186.7,0.0,Online,186.7
TX004109,CUST00897,2024-03-26 00:00:00,Home & Living,M,2,290.57,0.0,In-Store,581.14
TX004110,CUST00897,2024-03-26 00:00:00,Accessories,L,1,74.64,0.0,In-Store,74.64
TX004111,CUST00897,2024-03-28 00:00:00,Apparel,XS,2,76.99,0.0,Online,153.98
TX004112,CUST00897,2024-05-01 00:00:00,Apparel,S,1,45.05,0.0,Online,45.05
TX004113,CUST00897,2024-05-26 00:00:00,Home & Living,M,2,214.77,19.6,Online,345.35
TX004114,CUST00897,2024-09-10 00:00:00,Accessories,M,1,27.51,0.0,In-Store,27.51
TX004115,CUST00897,2025-03-04 00:00:00,Footwear,M,2,175.65,0.0,Online,351.3
TX004116,CUST00897,2025-06-15 00:00:00,Accessories,M,1,18.58,0.0,Online,18.58
TX004117,CUST00897,2025-07-27 00:00:00,Apparel,M,1,90.63,0.0,Online,90.63
TX004118,CUST00897,2025-09-26 00:00:00,Apparel,M,1,102.9,0.0,Online,102.9
TX004119,CUST00897,2025-10-09 00:00:00,Footwear,M,2,118.5,32.2,Online,160.69
TX004120,CUST00897,2025-12-18 00:00:00,Accessories,M,3,65.18,0.0,In-Store,195.54
TX004121,CUST00897,2026-01-11 00:00:00,Accessories,M,1,36.89,0.0,Online,36.89
TX004122,CUST00897,2026-06-04 00:00:00,Home & Living,S,4,167.76,0.0,In-Store,671.04
TX004123,CUST00898,2025-02-22 00:00:00,Home & Living,S,1,142.38,0.0,In-Store,142.38
TX004124,CUST00898,2025-02-25 00:00:00,Home & Living,S,1,105.36,0.0,Online,105.36
TX004125,CUST00898,2025-06-29 00:00:00,Home & Living,S,1,122.17,0.0,Online,122.17
TX004126,CUST00899,2025-02-18 00:00:00,Accessories,XL,1,71.05,0.0,Online,71.05
TX004127,CUST00899,2025-03-07 00:00:00,Apparel,L,1,83.38,0.0,In-Store,83.38
TX004128,CUST00899,2025-04-20 00:00:00,Footwear,L,1,167.57,33.63,Online,111.22
TX004129,CUST00899,2025-05-25 00:00:00,Apparel,XL,2,74.38,0.0,Online,148.76
TX004130,CUST00899,2025-08-17 00:00:00,Home & Living,L,1,299.69,0.0,In-Store,299.69
TX004131,CUST00899,2025-10-03 00:00:00,Accessories,L,2,37.16,0.0,In-Store,74.32
TX004132,CUST00899,2025-10-26 00:00:00,Footwear,M,2,107.46,0.0,Online,214.92
TX004133,CUST00899,2025-11-11 00:00:00,Accessories,XS,1,50.19,0.0,Online,50.19
TX004134,CUST00899,2025-12-12 00:00:00,Apparel,M,1,27.63,21.58,Online,21.67
TX004135,CUST00899,2026-01-29 00:00:00,Footwear,L,1,70.99,0.0,In-Store,70.99
TX004136,CUST00899,2026-04-23 00:00:00,Home & Living,M,1,177.5,0.0,Online,177.5
TX004137,CUST00899,2026-05-05 00:00:00,Apparel,M,1,64.5,5.87,Online,60.71
TX004138,CUST00899,2026-06-04 00:00:00,Accessories,XL,1,69.72,12.37,In-Store,61.1
TX004139,CUST00900,2025-03-23 00:00:00,Home & Living,XL,1,167.48,0.0,In-Store,167.48
TX004140,CUST00900,2025-07-29 00:00:00,Footwear,M,1,81.15,32.42,Online,54.84
TX004141,CUST00900,2025-11-16 00:00:00,Accessories,M,1,13.56,0.0,Online,13.56
TX004142,CUST00900,2026-02-07 00:00:00,Accessories,M,1,14.83,0.0,Online,14.83
TX004143,CUST00901,2025-03-13 00:00:00,Accessories,M,1,36.98,15.0,In-Store,31.43
TX004144,CUST00902,2025-01-12 00:00:00,Footwear,XS,1,138.86,0.0,In-Store,138.86
TX004145,CUST00902,2025-08-09 00:00:00,Home & Living,L,2,267.1,0.0,In-Store,534.2
TX004146,CUST00903,2026-02-11 00:00:00,Home & Living,M,1,228.51,0.0,Online,228.51
TX004147,CUST00903,2026-06-20 00:00:00,Accessories,S,2,74.46,0.0,In-Store,148.92
TX004148,CUST00904,2026-06-04 00:00:00,Home & Living,S,2,272.6,11.08,Online,484.79
TX004149,CUST00905,2025-07-22 00:00:00,Apparel,S,1,57.8,0.0,In-Store,57.8
TX004150,CUST00905,2025-07-30 00:00:00,Accessories,S,3,10.21,0.0,In-Store,30.63
