transaction_id,customer_id,transaction_date,product_category,size_tier,quantity,price_per_unit,discount_percent,sales_channel,total_amount,return_date,return_reason,refund_amount,is_returned,net_revenue,acquisition_channel,city,country,recency,frequency,net_monetary,customer_segment,cac,cpa
TX003753,CUST00832,2026-01-27 00:00:00,Footwear,M,4,70.84,0.0,In-Store,283.36,,,0.0,0,283.36,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003754,CUST00832,2026-02-05 00:00:00,Footwear,S,1,68.78,0.0,In-Store,68.78,,,0.0,0,68.78,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003755,CUST00832,2026-02-28 00:00:00,Footwear,S,1,76.18,26.25,In-Store,56.18,,,0.0,0,56.18,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003756,CUST00832,2026-03-31 00:00:00,Footwear,S,1,90.7,0.0,Online,90.7,,,0.0,0,90.7,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003757,CUST00832,2026-04-05 00:00:00,Apparel,M,1,40.55,0.0,In-Store,40.55,,,0.0,0,40.55,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003758,CUST00832,2026-04-20 00:00:00,Accessories,M,4,50.05,0.0,In-Store,200.2,,,0.0,0,200.2,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003759,CUST00832,2026-04-23 00:00:00,Footwear,M,1,103.72,0.0,Online,103.72,,,0.0,0,103.72,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003760,CUST00832,2026-05-11 00:00:00,Footwear,S,2,197.44,17.61,Online,325.34,,,0.0,0,325.34,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003761,CUST00832,2026-06-04 00:00:00,Home & Living,S,1,207.73,9.58,In-Store,187.83,,,0.0,0,187.83,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003762,CUST00832,2026-06-19 00:00:00,Accessories,XS,1,10.26,0.0,Online,10.26,,,0.0,0,10.26,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003763,CUST00832,2026-06-22 00:00:00,Footwear,L,2,178.3,0.0,Online,356.6,,,0.0,0,356.6,Google Ads,Chicago,United States,9.0,20,2877.76,,700.68,23.52
TX003764,CUST00833,2025-05-25 00:00:00,Home & Living,XS,1,284.83,0.0,Online,284.83,,,0.0,0,284.83,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003765,CUST00833,2025-06-15 00:00:00,Home & Living,S,2,69.53,0.0,Online,139.06,,,0.0,0,139.06,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003766,CUST00833,2025-07-03 00:00:00,Accessories,L,2,10.28,0.0,Online,20.56,,,0.0,0,20.56,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003767,CUST00833,2025-07-15 00:00:00,Footwear,S,1,173.68,32.08,Online,117.96,,,0.0,0,117.96,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003768,CUST00833,2025-11-20 00:00:00,Home & Living,L,2,273.76,0.0,Online,547.52,2025-11-29 00:00:00,Changed Mind,547.52,1,0.0,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003769,CUST00833,2025-12-08 00:00:00,Apparel,M,2,102.31,21.72,Online,160.18,,,0.0,0,160.18,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003770,CUST00833,2025-12-28 00:00:00,Apparel,XL,1,41.73,0.0,In-Store,41.73,2026-01-02 00:00:00,Late Delivery,41.73,1,0.0,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003771,CUST00833,2026-03-23 00:00:00,Home & Living,M,2,144.68,11.47,In-Store,256.17,,,0.0,0,256.17,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003772,CUST00833,2026-04-27 00:00:00,Accessories,XS,1,67.77,0.0,Online,67.77,,,0.0,0,67.77,Organic,Los Angeles,United States,65.0,9,1046.53,,0.0,0.0
TX003773,CUST00834,2026-04-12 00:00:00,Home & Living,L,1,257.2,0.0,Online,257.2,,,0.0,0,257.2,Meta Ads,Miami,United States,80.0,1,257.2,,679.22,23.26
TX003774,CUST00835,2025-08-16 00:00:00,Accessories,L,1,66.05,0.0,In-Store,66.05,2025-08-27 00:00:00,Defective,66.05,1,0.0,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003775,CUST00835,2025-08-21 00:00:00,Accessories,L,1,42.18,0.0,Online,42.18,,,0.0,0,42.18,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003776,CUST00835,2025-10-08 00:00:00,Accessories,XL,1,30.09,0.0,Online,30.09,,,0.0,0,30.09,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003777,CUST00835,2025-10-09 00:00:00,Home & Living,XL,2,49.26,0.0,In-Store,98.52,,,0.0,0,98.52,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003778,CUST00835,2025-10-20 00:00:00,Footwear,L,2,187.03,0.0,In-Store,374.06,,,0.0,0,374.06,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003779,CUST00835,2025-11-27 00:00:00,Accessories,M,1,29.23,0.0,Online,29.23,,,0.0,0,29.23,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003780,CUST00835,2025-12-26 00:00:00,Apparel,XL,1,81.66,0.0,Online,81.66,,,0.0,0,81.66,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003781,CUST00835,2025-12-29 00:00:00,Accessories,S,1,26.1,0.0,Online,26.1,,,0.0,0,26.1,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003782,CUST00835,2026-01-09 00:00:00,Footwear,XS,1,102.3,0.0,In-Store,102.3,,,0.0,0,102.3,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003783,CUST00835,2026-03-26 00:00:00,Accessories,M,1,48.49,11.43,Online,42.95,2026-04-08 00:00:00,Late Delivery,42.95,1,0.0,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003784,CUST00835,2026-04-14 00:00:00,Home & Living,XL,1,214.81,0.0,Online,214.81,,,0.0,0,214.81,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003785,CUST00835,2026-05-01 00:00:00,Accessories,M,1,69.74,0.0,In-Store,69.74,2026-05-14 00:00:00,Wrong Size,69.74,1,0.0,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003786,CUST00835,2026-06-26 00:00:00,Footwear,S,2,82.47,0.0,Online,164.94,,,0.0,0,164.94,Email,Seattle,United States,5.0,13,1163.89,,187.08,4.71
TX003787,CUST00836,2025-08-30 00:00:00,Apparel,S,2,44.88,0.0,In-Store,89.76,,,0.0,0,89.76,Meta Ads,Denver,United States,4.0,4,810.32,,679.22,23.26
TX003788,CUST00836,2025-09-28 00:00:00,Apparel,M,2,42.34,8.8,In-Store,77.23,,,0.0,0,77.23,Meta Ads,Denver,United States,4.0,4,810.32,,679.22,23.26
TX003789,CUST00836,2026-02-26 00:00:00,Home & Living,M,2,293.29,0.0,Online,586.58,,,0.0,0,586.58,Meta Ads,Denver,United States,4.0,4,810.32,,679.22,23.26
TX003790,CUST00836,2026-06-27 00:00:00,Apparel,M,1,60.14,5.63,Online,56.75,,,0.0,0,56.75,Meta Ads,Denver,United States,4.0,4,810.32,,679.22,23.26
TX003791,CUST00837,2025-07-02 00:00:00,Accessories,M,1,31.76,14.58,Online,27.13,,,0.0,0,27.13,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003792,CUST00837,2025-07-05 00:00:00,Footwear,M,1,127.01,0.0,In-Store,127.01,,,0.0,0,127.01,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003793,CUST00837,2025-07-22 00:00:00,Footwear,M,1,99.32,0.0,In-Store,99.32,,,0.0,0,99.32,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003794,CUST00837,2025-08-10 00:00:00,Accessories,S,1,62.36,0.0,Online,62.36,,,0.0,0,62.36,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003795,CUST00837,2025-10-26 00:00:00,Accessories,M,4,69.44,0.0,In-Store,277.76,,,0.0,0,277.76,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003796,CUST00837,2025-11-15 00:00:00,Footwear,S,2,161.35,19.68,In-Store,259.19,,,0.0,0,259.19,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003797,CUST00837,2026-03-04 00:00:00,Home & Living,L,1,281.06,0.0,In-Store,281.06,,,0.0,0,281.06,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003798,CUST00837,2026-04-02 00:00:00,Apparel,M,1,56.49,29.03,Online,40.09,,,0.0,0,40.09,Meta Ads,Boston,United States,90.0,8,1173.92,,679.22,23.26
TX003799,CUST00838,2024-11-19 00:00:00,Footwear,L,1,107.44,34.11,In-Store,70.79,,,0.0,0,70.79,Meta Ads,New York,United States,126.0,4,457.37,,679.22,23.26
TX003800,CUST00838,2025-02-14 00:00:00,Apparel,S,1,101.25,0.0,In-Store,101.25,,,0.0,0,101.25,Meta Ads,New York,United States,126.0,4,457.37,,679.22,23.26
TX003801,CUST00838,2026-01-31 00:00:00,Home & Living,M,1,239.34,0.0,In-Store,239.34,,,0.0,0,239.34,Meta Ads,New York,United States,126.0,4,457.37,,679.22,23.26
TX003802,CUST00838,2026-02-25 00:00:00,Footwear,M,1,50.75,9.38,Online,45.99,,,0.0,0,45.99,Meta Ads,New York,United States,126.0,4,457.37,,679.22,23.26
TX003803,CUST00839,2024-04-05 00:00:00,Home & Living,M,3,270.09,0.0,Online,810.27,,,0.0,0,810.27,Organic,Denver,United States,817.0,1,810.27,,0.0,0.0
TX003804,CUST00840,2025-10-22 00:00:00,Accessories,S,1,69.2,0.0,Online,69.2,2025-10-28 00:00:00,Defective,69.2,1,0.0,Google Ads,Boston,United States,83.0,4,318.39,,700.68,23.52
TX003805,CUST00840,2025-12-22 00:00:00,Home & Living,XS,2,89.7,0.0,In-Store,179.4,,,0.0,0,179.4,Google Ads,Boston,United States,83.0,4,318.39,,700.68,23.52
TX003806,CUST00840,2026-02-11 00:00:00,Accessories,M,2,30.18,0.0,Online,60.36,,,0.0,0,60.36,Google Ads,Boston,United States,83.0,4,318.39,,700.68,23.52
TX003807,CUST00840,2026-04-09 00:00:00,Apparel,M,1,78.63,0.0,Online,78.63,,,0.0,0,78.63,Google Ads,Boston,United States,83.0,4,318.39,,700.68,23.52
TX003808,CUST00841,2024-08-22 00:00:00,Apparel,M,2,67.79,0.0,In-Store,135.58,,,0.0,0,135.58,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003809,CUST00841,2025-01-07 00:00:00,Footwear,XS,1,151.09,0.0,Online,151.09,,,0.0,0,151.09,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003810,CUST00841,2025-02-12 00:00:00,Apparel,XL,3,33.52,0.0,Online,100.56,2025-02-22 00:00:00,Wrong Size,100.56,1,0.0,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003811,CUST00841,2025-03-11 00:00:00,Home & Living,XS,1,231.58,0.0,In-Store,231.58,,,0.0,0,231.58,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003812,CUST00841,2025-05-12 00:00:00,Footwear,L,2,152.94,0.0,In-Store,305.88,2025-05-17 00:00:00,Defective,305.88,1,0.0,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003813,CUST00841,2025-05-27 00:00:00,Home & Living,S,4,238.71,7.78,In-Store,880.55,,,0.0,0,880.55,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003814,CUST00841,2025-11-16 00:00:00,Home & Living,XL,1,146.1,0.0,In-Store,146.1,,,0.0,0,146.1,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003815,CUST00841,2026-01-02 00:00:00,Footwear,XL,2,158.77,0.0,Online,317.54,2026-01-03 00:00:00,Not as Described,317.54,1,0.0,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003816,CUST00841,2026-03-05 00:00:00,Apparel,S,1,55.82,23.81,In-Store,42.53,2026-03-18 00:00:00,Not as Described,42.53,1,0.0,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003817,CUST00841,2026-03-27 00:00:00,Footwear,M,2,77.87,21.98,Online,121.51,2026-04-03 00:00:00,Not as Described,121.51,1,0.0,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003818,CUST00841,2026-05-26 00:00:00,Accessories,XS,2,68.33,0.0,In-Store,136.66,,,0.0,0,136.66,Organic,San Francisco,United States,36.0,11,1681.56,,0.0,0.0
TX003819,CUST00842,2025-09-06 00:00:00,Accessories,S,1,14.06,0.0,In-Store,14.06,,,0.0,0,14.06,Meta Ads,San Francisco,United States,20.0,6,312.65,,679.22,23.26
TX003820,CUST00842,2025-10-11 00:00:00,Footwear,M,1,176.33,0.0,Online,176.33,2025-10-25 00:00:00,Changed Mind,176.33,1,0.0,Meta Ads,San Francisco,United States,20.0,6,312.65,,679.22,23.26
TX003821,CUST00842,2026-04-07 00:00:00,Apparel,M,1,30.57,16.5,In-Store,25.53,,,0.0,0,25.53,Meta Ads,San Francisco,United States,20.0,6,312.65,,679.22,23.26
TX003822,CUST00842,2026-05-15 00:00:00,Footwear,M,1,151.21,25.13,Online,113.21,,,0.0,0,113.21,Meta Ads,San Francisco,United States,20.0,6,312.65,,679.22,23.26
TX003823,CUST00842,2026-06-03 00:00:00,Footwear,S,1,132.43,19.71,Online,106.33,,,0.0,0,106.33,Meta Ads,San Francisco,United States,20.0,6,312.65,,679.22,23.26
TX003824,CUST00842,2026-06-11 00:00:00,Accessories,L,1,53.52,0.0,Online,53.52,,,0.0,0,53.52,Meta Ads,San Francisco,United States,20.0,6,312.65,,679.22,23.26
TX003825,CUST00843,2024-09-12 00:00:00,Accessories,M,1,50.41,0.0,In-Store,50.41,,,0.0,0,50.41,Organic,Houston,United States,17.0,4,394.02,,0.0,0.0
TX003826,CUST00843,2024-12-27 00:00:00,Accessories,S,1,26.49,0.0,In-Store,26.49,,,0.0,0,26.49,Organic,Houston,United States,17.0,4,394.02,,0.0,0.0
TX003827,CUST00843,2025-09-07 00:00:00,Apparel,L,1,66.83,0.0,Online,66.83,,,0.0,0,66.83,Organic,Houston,United States,17.0,4,394.02,,0.0,0.0
TX003828,CUST00843,2026-06-14 00:00:00,Home & Living,XL,1,250.29,0.0,In-Store,250.29,,,0.0,0,250.29,Organic,Houston,United States,17.0,4,394.02,,0.0,0.0
TX003829,CUST00844,2025-10-19 00:00:00,Home & Living,XS,3,143.2,0.0,In-Store,429.6,,,0.0,0,429.6,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003830,CUST00844,2025-11-07 00:00:00,Apparel,L,1,73.7,11.03,In-Store,65.57,2025-11-15 00:00:00,Late Delivery,65.57,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003831,CUST00844,2025-11-12 00:00:00,Apparel,M,1,94.7,11.54,In-Store,83.77,,,0.0,0,83.77,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003832,CUST00844,2025-11-12 00:00:00,Home & Living,M,1,236.56,0.0,In-Store,236.56,,,0.0,0,236.56,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003833,CUST00844,2025-11-19 00:00:00,Apparel,M,4,91.82,0.0,In-Store,367.28,,,0.0,0,367.28,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003834,CUST00844,2025-11-23 00:00:00,Apparel,XS,1,72.55,0.0,In-Store,72.55,2025-12-02 00:00:00,Wrong Size,72.55,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003835,CUST00844,2025-12-03 00:00:00,Home & Living,L,1,56.39,0.0,Online,56.39,2025-12-11 00:00:00,Changed Mind,56.39,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003836,CUST00844,2025-12-09 00:00:00,Accessories,L,2,28.09,0.0,Online,56.18,2025-12-10 00:00:00,Not as Described,56.18,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003837,CUST00844,2025-12-30 00:00:00,Home & Living,M,1,109.23,0.0,Online,109.23,,,0.0,0,109.23,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003838,CUST00844,2026-01-03 00:00:00,Home & Living,XS,2,81.81,0.0,Online,163.62,2026-01-05 00:00:00,Late Delivery,163.62,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003839,CUST00844,2026-01-11 00:00:00,Footwear,L,1,102.13,0.0,Online,102.13,,,0.0,0,102.13,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003840,CUST00844,2026-01-28 00:00:00,Home & Living,M,1,159.09,0.0,In-Store,159.09,,,0.0,0,159.09,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003841,CUST00844,2026-02-09 00:00:00,Home & Living,M,2,282.03,0.0,Online,564.06,2026-02-10 00:00:00,Defective,564.06,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003842,CUST00844,2026-02-28 00:00:00,Footwear,S,1,89.35,0.0,Online,89.35,,,0.0,0,89.35,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003843,CUST00844,2026-03-01 00:00:00,Footwear,L,1,121.02,0.0,Online,121.02,2026-03-10 00:00:00,Defective,121.02,1,0.0,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003844,CUST00844,2026-03-09 00:00:00,Accessories,M,1,58.33,0.0,Online,58.33,,,0.0,0,58.33,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003845,CUST00844,2026-03-16 00:00:00,Accessories,S,1,43.97,6.21,In-Store,41.24,,,0.0,0,41.24,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003846,CUST00844,2026-03-25 00:00:00,Home & Living,S,2,213.13,0.0,In-Store,426.26,,,0.0,0,426.26,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003847,CUST00844,2026-03-26 00:00:00,Home & Living,S,4,248.59,0.0,In-Store,994.36,,,0.0,0,994.36,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003848,CUST00844,2026-04-23 00:00:00,Accessories,L,1,25.74,0.0,In-Store,25.74,,,0.0,0,25.74,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003849,CUST00844,2026-05-05 00:00:00,Accessories,S,1,25.26,0.0,Online,25.26,,,0.0,0,25.26,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003850,CUST00844,2026-05-13 00:00:00,Footwear,M,2,182.88,20.3,Online,291.51,,,0.0,0,291.51,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003851,CUST00844,2026-05-26 00:00:00,Home & Living,L,1,146.38,0.0,In-Store,146.38,,,0.0,0,146.38,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003852,CUST00844,2026-05-28 00:00:00,Apparel,S,4,53.96,0.0,In-Store,215.84,,,0.0,0,215.84,Referral,Miami,United States,34.0,24,3801.93,,0.0,0.0
TX003853,CUST00845,2026-02-04 00:00:00,Home & Living,L,1,233.35,0.0,In-Store,233.35,2026-02-11 00:00:00,Defective,233.35,1,0.0,Google Ads,Chicago,United States,6.0,4,656.12,,700.68,23.52
TX003854,CUST00845,2026-03-22 00:00:00,Home & Living,M,2,287.21,0.0,Online,574.42,,,0.0,0,574.42,Google Ads,Chicago,United States,6.0,4,656.12,,700.68,23.52
TX003855,CUST00845,2026-03-26 00:00:00,Accessories,XS,2,18.83,7.03,In-Store,35.01,,,0.0,0,35.01,Google Ads,Chicago,United States,6.0,4,656.12,,700.68,23.52
TX003856,CUST00845,2026-06-25 00:00:00,Footwear,XL,1,53.01,11.93,Online,46.69,,,0.0,0,46.69,Google Ads,Chicago,United States,6.0,4,656.12,,700.68,23.52
TX003857,CUST00846,2025-02-05 00:00:00,Footwear,M,3,163.57,0.0,Online,490.71,,,0.0,0,490.71,Google Ads,Houston,United States,349.0,2,688.8,,700.68,23.52
TX003858,CUST00846,2025-07-17 00:00:00,Footwear,M,1,198.09,0.0,Online,198.09,,,0.0,0,198.09,Google Ads,Houston,United States,349.0,2,688.8,,700.68,23.52
TX003859,CUST00847,2024-10-24 00:00:00,Footwear,M,1,104.57,27.58,In-Store,75.73,,,0.0,0,75.73,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003860,CUST00847,2025-01-08 00:00:00,Home & Living,S,1,200.96,0.0,Online,200.96,2025-01-19 00:00:00,Defective,200.96,1,0.0,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003861,CUST00847,2025-02-04 00:00:00,Home & Living,S,2,255.25,0.0,In-Store,510.5,,,0.0,0,510.5,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003862,CUST00847,2025-02-12 00:00:00,Footwear,L,1,127.67,0.0,Online,127.67,,,0.0,0,127.67,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003863,CUST00847,2025-03-24 00:00:00,Footwear,XS,1,169.62,25.96,Online,125.59,,,0.0,0,125.59,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003864,CUST00847,2025-04-19 00:00:00,Accessories,M,1,19.88,8.81,In-Store,18.13,,,0.0,0,18.13,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003865,CUST00847,2025-07-12 00:00:00,Apparel,L,1,42.63,0.0,In-Store,42.63,2025-07-13 00:00:00,Defective,42.63,1,0.0,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003866,CUST00847,2025-07-14 00:00:00,Footwear,M,1,145.1,25.95,In-Store,107.45,,,0.0,0,107.45,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003867,CUST00847,2025-09-11 00:00:00,Accessories,XS,1,12.25,0.0,In-Store,12.25,,,0.0,0,12.25,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003868,CUST00847,2026-01-08 00:00:00,Accessories,XS,1,45.51,0.0,In-Store,45.51,,,0.0,0,45.51,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003869,CUST00847,2026-02-11 00:00:00,Footwear,S,2,128.79,36.36,Online,163.92,,,0.0,0,163.92,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003870,CUST00847,2026-02-22 00:00:00,Accessories,XS,2,11.67,0.0,Online,23.34,,,0.0,0,23.34,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003871,CUST00847,2026-03-28 00:00:00,Home & Living,S,1,239.02,0.0,In-Store,239.02,,,0.0,0,239.02,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003872,CUST00847,2026-04-26 00:00:00,Accessories,M,1,65.83,0.0,Online,65.83,,,0.0,0,65.83,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003873,CUST00847,2026-06-09 00:00:00,Accessories,M,2,14.72,0.0,In-Store,29.44,,,0.0,0,29.44,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003874,CUST00847,2026-06-13 00:00:00,Accessories,XL,1,29.31,0.0,In-Store,29.31,,,0.0,0,29.31,Meta Ads,Houston,United States,18.0,16,1573.69,,679.22,23.26
TX003875,CUST00848,2026-05-21 00:00:00,Home & Living,XS,1,182.16,0.0,In-Store,182.16,,,0.0,0,182.16,Meta Ads,Denver,United States,6.0,2,228.33,,679.22,23.26
TX003876,CUST00848,2026-06-25 00:00:00,Footwear,S,1,74.92,38.38,In-Store,46.17,,,0.0,0,46.17,Meta Ads,Denver,United States,6.0,2,228.33,,679.22,23.26
TX003877,CUST00849,2025-09-18 00:00:00,Footwear,XS,1,58.59,0.0,Online,58.59,,,0.0,0,58.59,Email,Austin,United States,286.0,1,58.59,,187.08,4.71
TX003878,CUST00850,2025-09-25 00:00:00,Accessories,XS,2,42.11,0.0,Online,84.22,2025-10-01 00:00:00,Late Delivery,84.22,1,0.0,Organic,Austin,United States,212.0,2,24.21,,0.0,0.0
TX003879,CUST00850,2025-12-01 00:00:00,Accessories,S,1,24.21,0.0,Online,24.21,,,0.0,0,24.21,Organic,Austin,United States,212.0,2,24.21,,0.0,0.0
TX003880,CUST00851,2026-02-16 00:00:00,Apparel,L,1,57.69,6.06,In-Store,54.19,,,0.0,0,54.19,Referral,Chicago,United States,135.0,1,54.19,,0.0,0.0
TX003881,CUST00852,2026-02-03 00:00:00,Accessories,XS,1,45.31,7.15,Online,42.07,2026-02-13 00:00:00,Late Delivery,42.07,1,0.0,Organic,Los Angeles,United States,1.0,5,463.03,,0.0,0.0
TX003882,CUST00852,2026-03-16 00:00:00,Apparel,M,2,54.61,27.9,Online,78.75,2026-03-28 00:00:00,Defective,78.75,1,0.0,Organic,Los Angeles,United States,1.0,5,463.03,,0.0,0.0
TX003883,CUST00852,2026-04-10 00:00:00,Footwear,L,1,119.81,22.18,Online,93.24,,,0.0,0,93.24,Organic,Los Angeles,United States,1.0,5,463.03,,0.0,0.0
TX003884,CUST00852,2026-04-29 00:00:00,Apparel,S,1,105.04,22.13,In-Store,81.79,,,0.0,0,81.79,Organic,Los Angeles,United States,1.0,5,463.03,,0.0,0.0
TX003885,CUST00852,2026-06-30 00:00:00,Home & Living,S,1,288.0,0.0,Online,288.0,,,0.0,0,288.0,Organic,Los Angeles,United States,1.0,5,463.03,,0.0,0.0
TX003886,CUST00853,2025-09-30 00:00:00,Apparel,XL,1,67.1,26.62,Online,49.24,,,0.0,0,49.24,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003887,CUST00853,2025-10-20 00:00:00,Home & Living,M,4,161.61,17.64,Online,532.41,,,0.0,0,532.41,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003888,CUST00853,2025-11-02 00:00:00,Home & Living,M,1,184.32,0.0,Online,184.32,,,0.0,0,184.32,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003889,CUST00853,2025-11-12 00:00:00,Home & Living,L,1,88.16,0.0,Online,88.16,2025-11-13 00:00:00,Wrong Size,88.16,1,0.0,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003890,CUST00853,2025-11-15 00:00:00,Home & Living,XS,1,72.53,0.0,Online,72.53,,,0.0,0,72.53,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003891,CUST00853,2025-12-26 00:00:00,Accessories,L,1,27.42,0.0,In-Store,27.42,,,0.0,0,27.42,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003892,CUST00853,2026-01-03 00:00:00,Home & Living,M,2,274.57,0.0,In-Store,549.14,,,0.0,0,549.14,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003893,CUST00853,2026-01-15 00:00:00,Home & Living,M,1,231.87,0.0,Online,231.87,,,0.0,0,231.87,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
TX003894,CUST00853,2026-03-04 00:00:00,Apparel,M,1,41.07,29.44,Online,28.98,,,0.0,0,28.98,Organic,Austin,United States,44.0,12,1893.92,,0.0,0.0
